Date,Open,High,Low,Close,Adj Close,Volume,Dollar
19-05-2011,168.225037,168.225037,165.075043,166.050034,147.7267,759725,46.67
20-05-2011,167.550034,168.318787,165.187546,167.756287,149.24469,994349,46.67
23-05-2011,165.000046,165.750046,163.125046,165.018784,146.809235,896815,46.67
24-05-2011,164.456284,166.856293,164.456284,164.96254,146.759201,1884922,46.67
25-05-2011,165.750046,165.750046,161.456284,163.350037,145.324661,2535663,46.67
26-05-2011,163.912537,164.943787,162.281296,163.08754,145.09111,4551382,46.67
27-05-2011,162.412537,166.762543,162.412537,165.768784,147.476471,1592151,46.67
30-05-2011,165.581284,167.49379,164.86879,165.675034,147.393097,1645236,46.67
31-05-2011,165.15004,168.937546,165.15004,167.40004,148.92775,5091798,46.67
01-06-2011,166.912537,169.08754,166.912537,168.112549,149.561615,1190887,46.67
02-06-2011,166.875046,167.793793,165.487534,166.106293,147.776749,1651596,46.67
03-06-2011,164.625046,168.71254,164.625046,166.162537,147.826782,1453943,46.67
06-06-2011,165.750046,167.606293,164.250046,166.893784,148.477341,1040399,46.67
07-06-2011,165.937546,166.687546,164.831284,165.225037,146.992752,2510444,46.67
08-06-2011,165.675034,166.237534,164.100037,165.450043,147.192917,1175647,46.67
09-06-2011,165.187546,165.956284,163.312546,164.550034,146.392258,2458772,46.67
10-06-2011,164.175034,165.750046,162.787537,164.043793,145.941849,1915943,46.67
13-06-2011,162.918793,164.437546,162.225037,163.293793,145.274597,1837402,46.67
14-06-2011,163.312546,165.000046,163.312546,163.818787,145.741669,1218226,46.67
15-06-2011,163.875046,164.418793,158.30629,159.15004,141.588165,5531121,46.67
16-06-2011,158.49379,158.625046,155.531281,156.018784,138.802399,3010796,46.67
17-06-2011,155.100037,157.08754,153.000031,153.318787,136.400345,1993351,46.67
20-06-2011,153.750031,154.668793,143.043777,150.862534,134.215118,4878548,46.67
21-06-2011,150.975037,152.062531,148.312531,150.90004,134.248474,2682537,46.67
22-06-2011,150.975037,153.356293,150.562531,151.425034,134.715576,2230852,46.67
23-06-2011,150.843781,154.500031,150.843781,153.71254,136.75061,2157218,46.67
24-06-2011,153.600037,159.675034,153.037537,159.075043,141.521393,2985841,46.67
27-06-2011,158.418793,160.612534,156.862534,158.49379,141.004318,2380655,46.67
28-06-2011,157.912537,159.000046,154.875031,157.162537,139.819946,3498279,46.67
29-06-2011,157.012543,158.512543,156.656296,157.706284,141.65567,2094559,46.67
30-06-2011,158.418793,159.018784,154.350037,156.600037,140.662018,4147524,46.67
01-07-2011,158.925034,159.356293,156.750046,158.68129,142.531448,2828753,46.67
04-07-2011,160.387543,160.387543,158.362534,159.15004,142.952515,4347828,46.67
05-07-2011,158.49379,161.437546,158.437546,160.500046,144.1651,2714535,46.67
06-07-2011,160.425034,161.175034,158.475037,159.318787,143.104065,6688336,46.67
07-07-2011,159.000046,162.15004,157.518784,161.643784,145.192444,2383434,46.67
08-07-2011,161.625046,163.125046,131.250031,161.812546,145.344009,3079521,46.67
11-07-2011,160.237534,160.875046,156.506287,157.83754,141.77359,1239295,46.67
12-07-2011,154.687531,156.61879,152.850037,155.475037,139.651489,4523148,46.67
13-07-2011,153.937531,155.77504,153.937531,155.062531,139.280991,1779223,46.67
14-07-2011,154.18129,155.58754,153.768784,154.312531,138.607315,1502132,46.67
15-07-2011,155.325043,156.375046,153.90004,155.550034,139.718887,1520426,46.67
18-07-2011,154.55629,156.112534,153.862534,155.11879,139.331512,1382468,46.67
19-07-2011,155.568787,156.375046,153.99379,155.700043,139.853622,2433711,46.67
20-07-2011,156.375046,156.375046,148.143784,149.606293,134.38002,12508330,46.67
21-07-2011,149.250031,151.050034,147.356293,150.412537,135.104248,2211327,46.67
22-07-2011,151.856293,152.625031,150.768784,152.193787,136.704224,3368809,46.67
25-07-2011,152.250031,154.350037,150.675034,153.80629,138.152603,1820812,46.67
26-07-2011,153.71254,154.612534,151.93129,153.918793,138.253662,3061599,46.67
27-07-2011,153.018784,153.71254,150.543793,150.956284,135.592667,3062249,46.67
28-07-2011,148.46254,149.96254,146.737534,148.125031,133.049576,3218108,46.67
29-07-2011,146.831284,150.000031,145.500031,145.987534,131.129623,2927903,46.67
01-08-2011,146.812531,148.950043,145.125031,146.96254,132.005371,1328421,46.67
02-08-2011,146.643784,146.96254,143.287537,143.793777,129.159119,2300407,46.67
03-08-2011,142.125031,144.375031,141.000031,142.950027,128.40123,3373647,46.67
04-08-2011,142.36879,143.86879,140.625031,140.887527,126.548637,2872364,46.67
05-08-2011,135.768784,139.012527,134.643784,137.737534,123.719246,3581503,46.67
08-08-2011,133.125031,135.15004,126.375031,134.193787,120.536201,7587560,46.67
09-08-2011,127.537529,132.037537,126.862534,130.031281,116.79731,9325163,46.67
10-08-2011,132.375031,134.362534,130.931274,133.08754,119.542519,5727043,46.67
11-08-2011,130.875031,133.762527,130.331284,132.33754,118.86882,3307169,46.67
12-08-2011,133.500031,134.137527,126.375031,128.606277,115.517349,4991486,46.67
16-08-2011,129.375031,130.818787,126.262527,127.650032,114.658417,2552604,46.67
17-08-2011,126.750031,132.093781,126.750031,129.112534,115.972084,4384841,46.67
18-08-2011,129.375031,129.562531,121.481277,123.056282,110.532181,6389617,46.67
19-08-2011,120.000031,122.981277,116.437531,120.131279,107.904877,4165284,46.67
22-08-2011,119.100029,126.543777,118.162529,124.631279,111.946892,2786321,46.67
23-08-2011,125.625031,126.750031,120.262527,124.856277,112.148979,3009359,46.67
24-08-2011,124.875031,125.625031,122.325027,123.693779,111.104805,3406145,46.67
25-08-2011,124.425034,124.837532,121.968781,123.075027,110.549026,4963204,46.67
26-08-2011,122.475029,124.031281,118.650032,119.906281,107.702782,2681401,46.67
29-08-2011,121.181282,125.906281,121.181282,123.337532,110.784821,3334951,46.67
30-08-2011,125.400032,126.900032,122.100029,125.718781,112.923721,3686175,46.67
02-09-2011,129.412537,132.356277,123.225029,125.381279,112.620544,4082393,46.67
05-09-2011,123.750031,124.987534,120.000031,120.656281,108.376427,7286182,46.67
06-09-2011,120.000031,123.750031,117.112526,121.143784,108.814331,5443558,46.67
07-09-2011,122.475029,124.106277,122.287529,123.581284,111.003769,4079697,46.67
08-09-2011,123.768784,129.000031,123.768784,126.806282,113.900543,5902171,46.67
09-09-2011,126.843781,128.250031,124.612534,126.881279,113.967888,4813337,46.67
12-09-2011,123.375031,124.612534,121.125031,121.950027,109.538521,4689574,46.67
13-09-2011,122.925034,125.100029,121.256279,123.412529,110.852165,2966161,46.67
14-09-2011,123.787529,129.900024,122.381279,128.400024,115.332062,5949275,46.67
15-09-2011,129.787537,131.250031,127.125031,130.575027,117.285713,4959246,46.67
16-09-2011,130.950027,132.881287,126.656281,127.031281,114.102631,4000220,46.67
19-09-2011,127.125031,129.300034,126.375031,127.875031,114.860519,2556652,46.67
20-09-2011,128.231277,133.125031,127.575027,131.606277,118.211998,5546710,46.67
21-09-2011,131.962524,134.981277,131.662537,133.74379,120.131973,4555756,46.67
22-09-2011,131.531281,132.262527,126.431282,127.631279,114.641579,4181814,46.67
23-09-2011,126.750031,130.837524,125.362534,127.312531,114.355263,5237566,46.67
26-09-2011,127.631279,129.937531,126.450027,127.518784,114.54052,4403025,46.67
27-09-2011,128.737534,132.675034,128.625031,130.575027,117.285713,4927689,46.67
28-09-2011,131.775024,134.40004,129.431274,130.331284,117.066765,4941462,46.67
29-09-2011,129.750031,131.250031,128.343781,130.350037,117.083618,3462364,46.67
30-09-2011,130.687531,132.300034,125.662529,127.800034,114.793137,3221540,46.67
03-10-2011,125.625031,126.281281,121.350029,123.825027,111.222702,3407980,46.67
04-10-2011,122.456284,126.750031,122.006279,125.081284,112.351105,3214772,46.67
05-10-2011,126.018784,128.193787,122.250031,122.981277,110.464821,3588935,46.67
07-10-2011,126.750031,129.375031,123.750031,125.175034,112.435303,4992356,46.67
10-10-2011,125.643784,131.250031,125.362534,130.837524,117.521484,2034890,46.67
11-10-2011,132.112534,132.731277,126.993782,128.137527,115.096275,2848295,46.67
12-10-2011,130.143784,134.512527,130.143784,131.456284,118.077271,6661086,46.67
13-10-2011,132.375031,133.125031,130.687531,131.062531,117.723587,2591751,46.67
14-10-2011,130.012527,136.856277,130.012527,136.237534,122.371925,4425049,46.67
17-10-2011,136.518784,137.40004,133.031281,133.800034,120.18248,2694593,46.67
18-10-2011,130.743774,131.887527,128.512527,129.768784,116.561523,1441362,46.67
19-10-2011,130.050034,134.58754,130.050034,134.100037,120.451942,2521919,46.67
20-10-2011,132.093781,133.46254,130.125031,132.956284,119.424622,1298023,46.67
21-10-2011,133.65004,134.250031,131.343781,132.768784,119.256195,1640538,46.67
24-10-2011,133.893784,136.875031,133.387527,134.287537,120.620369,1739050,46.67
25-10-2011,135.206284,143.231277,132.825027,139.55629,125.352921,7029944,46.67
28-10-2011,141.206284,146.250031,137.11879,140.268784,125.992897,4530028,46.67
31-10-2011,140.625031,144.375031,136.27504,137.475037,123.48349,9347861,46.67
01-11-2011,137.906281,140.58754,136.856277,139.518784,125.319199,5305284,46.67
02-11-2011,138.731277,141.375031,136.706284,140.30629,126.026566,3851263,46.67
03-11-2011,140.193787,140.193787,137.531281,139.050034,124.898163,2746529,46.67
04-11-2011,139.950027,141.375031,138.187531,139.443787,125.251839,2619732,46.67
08-11-2011,138.131287,140.062531,137.700027,138.487534,124.392929,999653,46.67
09-11-2011,138.487534,142.687531,138.487534,141.187531,126.818108,3117833,46.67
11-11-2011,140.250031,145.237534,138.918777,143.287537,128.704391,9989117,46.67
14-11-2011,143.381287,146.043793,143.381287,145.27504,130.489624,4382894,46.67
15-11-2011,144.356293,145.08754,143.325027,143.906281,129.260193,2359948,46.67
16-11-2011,143.250031,144.037537,138.093781,140.30629,126.026566,3747279,46.67
17-11-2011,139.331284,141.787537,136.162537,137.86879,123.837143,3941025,46.67
18-11-2011,136.912537,141.375031,135.018784,140.250031,125.976044,5448009,46.67
21-11-2011,138.750031,140.437531,137.11879,138.787537,124.662399,3410825,46.67
22-11-2011,138.787537,142.500031,138.093781,141.675034,127.256027,3754305,46.67
23-11-2011,140.231277,140.550034,135.468781,137.21254,123.247711,3159839,46.67
24-11-2011,136.237534,140.40004,135.71254,138.99379,124.847664,4199476,46.67
25-11-2011,137.625031,139.875031,136.875031,138.731277,124.611877,9199213,46.67
28-11-2011,140.550034,141.300034,138.450027,139.518784,125.319199,5660446,46.67
29-11-2011,140.21254,141.000031,138.956284,140.137527,125.875,6816310,46.67
30-11-2011,140.21254,143.250031,139.425034,141.450027,127.05394,8272704,46.67
01-12-2011,144.000031,147.750031,143.11879,144.918793,130.169632,3776335,46.67
02-12-2011,144.318787,150.000031,142.143784,146.925034,131.97171,13174796,46.67
05-12-2011,146.287537,148.875031,144.956284,146.30629,131.415909,4196745,46.67
07-12-2011,146.250031,152.100037,145.500031,151.537537,136.114746,8656392,46.67
08-12-2011,150.037537,155.718781,149.456284,154.781281,139.028366,8535915,46.67
09-12-2011,153.187531,154.83754,150.581284,151.856293,136.401108,3925375,46.67
12-12-2011,151.950043,157.425034,151.012543,155.531281,139.702026,5439059,46.67
13-12-2011,155.137543,157.83754,151.968781,154.725037,138.977859,5067004,46.67
14-12-2011,153.768784,156.693787,153.52504,155.831284,139.971497,4540340,46.67
15-12-2011,155.625031,156.750046,150.937531,152.475037,136.956879,11609165,46.67
16-12-2011,150.881287,153.52504,148.631287,151.36879,135.963181,4700481,46.67
19-12-2011,149.643784,151.93129,147.112534,151.500031,136.0811,2802761,46.67
20-12-2011,150.825043,152.625031,147.000031,148.55629,133.43689,3688524,46.67
21-12-2011,151.08754,154.46254,147.52504,152.68129,137.14209,5930371,46.67
22-12-2011,148.518784,151.162537,147.562531,149.081284,133.908493,4924374,46.67
23-12-2011,150.375031,153.375031,148.406281,152.250031,136.754745,3068932,46.67
26-12-2011,151.18129,154.425034,151.18129,152.362534,136.855789,2440844,46.67
27-12-2011,153.000031,154.387543,151.500031,152.568787,137.041031,1620836,46.67
28-12-2011,152.006287,154.031281,147.843781,148.893784,133.740051,4420582,46.67
29-12-2011,148.500031,150.15004,147.937531,149.381287,134.177948,3960489,46.67
30-12-2011,148.200043,150.937531,148.200043,149.512543,134.295837,3200881,46.67
02-01-2012,149.625031,150.71254,148.27504,149.625031,134.396881,1708458,53.44
03-01-2012,150.881287,156.71254,150.506287,156.187546,140.291519,5764897,53.44
04-01-2012,157.012543,159.375046,155.756287,156.843796,140.880951,5075777,53.44
05-01-2012,155.887543,158.58754,154.200043,155.606293,139.769409,3031457,53.44
06-01-2012,154.856293,154.856293,151.162537,152.156281,136.670517,3327636,53.44
07-01-2012,null,null,null,null,null,null,53.44
09-01-2012,152.625031,153.187531,150.018784,150.43129,135.121094,2258730,53.44
10-01-2012,151.518784,152.850037,150.71254,151.331284,135.929489,3174471,53.44
11-01-2012,151.406281,152.606293,149.77504,150.487534,135.1716,2705924,53.44
12-01-2012,146.250031,149.043793,143.437531,146.793793,131.85376,7789056,53.44
13-01-2012,147.90004,151.818787,146.512543,150.375031,135.070572,2918497,53.44
16-01-2012,149.437531,153.300034,149.081284,152.793793,137.243134,2048258,53.44
17-01-2012,152.250031,157.125046,152.21254,155.68129,139.836792,4704566,53.44
18-01-2012,153.787537,155.21254,150.956284,151.537537,136.114746,2216903,53.44
19-01-2012,152.250031,153.52504,149.718781,151.55629,136.131592,3564511,53.44
20-01-2012,155.625031,159.33754,153.787537,155.156281,139.365173,11483626,53.44
23-01-2012,154.031281,157.687546,154.031281,155.925034,140.055756,3944657,53.44
24-01-2012,155.906281,158.250046,155.662537,157.143784,141.832611,3171820,53.44
25-01-2012,157.143784,158.58754,156.000046,157.331284,142.001877,3114905,53.44
27-01-2012,157.875046,158.250046,155.887543,156.750046,141.477249,2118594,53.44
30-01-2012,155.662537,158.250046,153.000031,153.675034,138.701843,3223887,53.44
31-01-2012,153.956284,155.812531,153.787537,155.21254,140.089569,3354727,53.44
01-02-2012,154.875031,155.475037,153.750031,154.443787,139.395721,2824036,53.44
02-02-2012,154.875031,160.875046,154.875031,159.768784,144.201874,8788331,53.44
03-02-2012,159.750046,160.893784,158.156296,160.293793,144.67572,4957678,53.44
06-02-2012,161.231293,162.05629,158.475037,160.162537,144.557266,2077266,53.44
07-02-2012,160.18129,161.756287,159.750046,160.518784,144.878815,2511570,53.44
08-02-2012,160.631287,164.531296,160.612534,162.975037,147.095734,4329148,53.44
09-02-2012,161.418793,168.15004,160.65004,167.100037,150.818817,4903340,53.44
10-02-2012,166.875046,168.918793,165.393784,168.506287,152.088058,2630002,53.44
13-02-2012,167.250046,168.000046,163.293793,163.725037,147.772659,2046164,53.44
14-02-2012,163.08754,164.906296,162.000046,163.162537,147.264969,1648444,53.44
15-02-2012,163.537537,165.281296,162.52504,163.537537,147.603394,2843159,53.44
16-02-2012,163.125046,165.187546,162.393784,164.756287,148.703415,2093050,53.44
17-02-2012,166.875046,169.875046,164.343796,168.318787,151.918823,3971415,53.44
21-02-2012,167.662537,169.012543,165.450043,166.387543,150.175751,3747684,53.44
22-02-2012,166.387543,169.125046,165.018784,166.050034,149.871109,3772324,53.44
23-02-2012,164.718796,167.231293,163.65004,165.543793,149.414185,3503831,53.44
24-02-2012,165.037537,167.925034,163.256287,164.21254,148.212662,1863012,53.44
27-02-2012,165.000046,165.300034,158.30629,159.300034,143.778793,2082132,53.44
28-02-2012,159.33754,161.58754,156.937546,157.593796,142.2388,3426927,53.44
29-02-2012,159.24379,163.593796,157.987534,162.131287,146.334213,3083529,53.44
01-03-2012,162.375046,162.375046,157.08754,159.318787,143.795731,2743884,53.44
02-03-2012,159.787537,166.143784,157.631287,160.875046,145.200348,3049625,53.44
03-03-2012,null,null,null,null,null,null,53.44
05-03-2012,159.375046,162.918793,158.250046,161.756287,145.995697,1350372,53.44
06-03-2012,160.46254,164.625046,159.937546,162.037537,146.249573,2414900,53.44
07-03-2012,160.800034,166.500046,160.725037,164.981293,148.906509,5552777,53.44
09-03-2012,166.312546,168.018799,160.968796,162.075043,146.283386,4217950,53.44
12-03-2012,163.162537,165.05629,161.062546,164.156296,148.161896,4627852,53.44
13-03-2012,162.037537,162.750046,160.331284,161.606293,145.860352,2812423,53.44
14-03-2012,161.831284,161.981293,158.02504,159.768784,144.201874,3197145,53.44
15-03-2012,158.193787,161.925034,157.706284,160.293793,144.67572,3569385,53.44
16-03-2012,161.287537,163.46254,159.937546,160.706284,145.048035,1885380,53.44
19-03-2012,159.43129,160.875046,157.481293,160.500046,144.861877,2729492,53.44
20-03-2012,159.468796,161.40004,159.450043,161.100037,145.403412,3222617,53.44
21-03-2012,160.687546,162.731293,158.700043,160.350037,144.726486,2379706,53.44
22-03-2012,160.800034,162.300034,157.218796,157.987534,142.594162,2865420,53.44
23-03-2012,157.593796,160.350037,157.537537,159.468796,143.931107,4531041,53.44
26-03-2012,159.375046,161.175034,157.856293,158.662537,143.2034,3325263,53.44
27-03-2012,159.018784,161.137543,156.093796,160.65004,144.997269,4099841,53.44
28-03-2012,160.125046,161.625046,158.250046,161.193787,145.488037,4178318,53.44
29-03-2012,160.818787,164.625046,158.081284,163.800034,147.840302,8126656,53.44
30-03-2012,163.237534,165.637543,161.643784,165.037537,148.957291,4045900,53.44
02-04-2012,164.100037,166.500046,163.612534,166.18129,149.989594,3314604,53.44
03-04-2012,167.006287,168.33754,165.43129,167.437546,151.123459,2038002,53.44
04-04-2012,166.125046,169.387543,165.093796,166.425034,150.209595,2802268,53.44
09-04-2012,164.456284,166.83754,163.950043,164.643784,148.601913,1625514,53.44
10-04-2012,164.737534,168.487549,164.737534,167.02504,150.751144,3555497,53.44
11-04-2012,165.206284,168.000046,165.037537,167.231293,150.937302,2666775,53.44
12-04-2012,166.237534,167.287537,164.043793,164.662537,148.61882,949935,53.44
13-04-2012,158.700043,164.231293,154.912537,157.237534,141.917282,9544504,53.44
16-04-2012,157.125046,160.36879,154.950043,157.856293,142.475754,6235513,53.44
17-04-2012,157.500046,159.375046,157.46254,157.950043,142.560333,5407035,53.44
18-04-2012,159.450043,161.062546,159.24379,160.27504,144.658813,1984234,53.44
19-04-2012,160.856293,160.856293,157.200043,157.74379,142.374176,4271486,53.44
20-04-2012,157.83754,160.46254,157.762543,159.300034,143.778793,2530378,53.44
23-04-2012,157.912537,159.918793,157.912537,159.05629,143.558807,2151730,53.44
24-04-2012,160.08754,166.537537,160.08754,165.750046,149.600372,4920750,53.44
25-04-2012,158.625046,158.625046,152.175034,153.90004,138.904938,16070435,53.44
26-04-2012,154.500031,154.74379,149.437531,150.99379,136.281876,12130351,53.44
27-04-2012,150.750031,153.375031,150.750031,152.175034,137.347977,2442695,53.44
30-04-2012,151.912537,153.300034,150.750031,151.893784,137.094162,2294636,53.44
02-05-2012,152.325043,153.637543,150.825043,151.500031,136.7388,3076055,53.44
03-05-2012,151.425034,155.11879,151.012543,154.631287,139.564957,4742254,53.44
04-05-2012,154.631287,157.46254,154.218781,155.58754,140.428024,5312438,53.44
07-05-2012,153.71254,157.687546,152.625031,155.193787,140.072632,2967452,53.44
08-05-2012,153.412537,153.43129,148.143784,151.500031,136.7388,4843614,53.44
09-05-2012,150.468781,153.656281,149.756287,152.343781,137.50032,3409817,53.44
10-05-2012,152.437531,155.850037,152.30629,153.24379,138.312637,2616908,53.44
11-05-2012,151.875031,154.350037,148.93129,150.33754,135.68956,2040807,53.44
14-05-2012,149.362534,152.30629,149.362534,151.312531,136.56955,2178194,53.44
15-05-2012,149.381287,153.71254,149.381287,151.593781,136.82341,2566231,53.44
16-05-2012,150.093781,152.96254,145.706284,146.381287,132.118774,4087054,53.44
17-05-2012,146.643784,148.443787,144.675034,146.531281,132.25415,4081724,53.44
18-05-2012,143.437531,147.393784,143.381287,146.718781,132.423386,2330503,53.44
21-05-2012,145.518784,147.71254,142.500031,143.700027,129.698776,2867759,53.44
22-05-2012,144.300034,145.350037,142.575027,143.043777,129.106476,2257346,53.44
23-05-2012,143.437531,145.08754,142.012527,144.356293,130.291061,1767975,53.44
24-05-2012,144.375031,147.637543,142.537537,147.112534,132.778732,2278692,53.44
25-05-2012,147.000031,148.500031,145.593781,147.787537,133.388016,1316549,53.44
28-05-2012,148.125031,150.693787,147.90004,149.943787,135.334167,1661906,53.44
29-05-2012,149.456284,154.256287,148.875031,153.656281,138.684937,1955527,53.44
30-05-2012,151.987534,155.625031,151.987534,154.55629,139.497269,2200087,53.44
31-05-2012,152.100037,155.906281,151.500031,153.750031,138.769562,4388817,53.44
01-06-2012,151.65004,151.912537,149.250031,150.562531,135.892609,3154188,53.44
04-06-2012,148.08754,151.031281,147.787537,148.593781,134.115692,1359730,53.44
05-06-2012,148.55629,151.65004,147.918793,149.475037,134.911072,2083156,53.44
06-06-2012,150.075043,154.668793,150.075043,153.975037,138.972641,3443489,53.44
07-06-2012,153.787537,155.58754,149.643784,150.300034,135.65567,3061375,53.44
08-06-2012,149.812531,151.875031,148.950043,151.256287,136.518784,2811247,53.44
11-06-2012,151.500031,152.812531,148.93129,150.093781,135.469543,1948956,53.44
12-06-2012,148.500031,149.02504,145.125031,147.43129,133.066483,5946865,53.44
13-06-2012,147.750031,149.418793,147.487534,148.706284,134.217255,2432975,53.44
14-06-2012,149.550034,149.550034,147.037537,147.881287,133.472641,2272962,53.44
15-06-2012,148.875031,150.375031,148.350037,149.231293,134.691086,2019730,53.44
18-06-2012,149.343781,151.012543,145.18129,148.237534,133.794189,2901404,53.44
19-06-2012,147.750031,150.375031,147.750031,149.831284,135.23259,1934751,53.44
20-06-2012,149.831284,150.71254,148.987534,150.000031,135.384903,3408985,53.44
21-06-2012,148.912537,151.312531,148.593781,150.656281,135.977219,3200511,53.44
22-06-2012,147.375031,151.687531,147.375031,150.018784,135.401886,2998228,53.44
25-06-2012,149.737534,150.90004,149.062531,150.018784,135.401886,1583239,53.44
26-06-2012,149.30629,150.975037,148.950043,150.393784,135.740295,1386410,53.44
27-06-2012,150.80629,151.762543,149.287537,149.700043,135.114197,1130322,53.44
28-06-2012,149.081284,149.943787,148.575043,149.550034,136.344925,2123618,53.44
29-06-2012,150.52504,153.656281,149.343781,149.96254,136.721039,4918044,53.44
02-07-2012,150.450043,151.106293,149.437531,150.093781,136.840683,2376404,53.44
03-07-2012,150.375031,151.687531,149.437531,150.187531,136.926163,2770292,53.44
04-07-2012,150.43129,151.425034,147.000031,148.031281,134.960297,3625967,53.44
05-07-2012,148.031281,148.818787,146.643784,148.36879,135.268036,3666321,53.44
06-07-2012,147.975037,148.143784,145.893784,147.05629,134.071381,3742769,53.44
09-07-2012,145.893784,146.906281,144.037537,144.71254,131.934616,3289041,53.44
10-07-2012,145.425034,146.606293,143.812531,144.187531,131.455948,3979300,53.44
11-07-2012,144.000031,144.356293,139.312531,140.362534,127.968681,12087124,53.44
12-07-2012,138.000031,138.375031,133.331284,134.718781,122.82328,12695626,53.44
13-07-2012,135.562531,136.762527,133.875031,134.568787,122.686516,4763694,53.44
16-07-2012,134.250031,135.562531,132.825027,133.406281,121.626701,2831257,53.44
17-07-2012,133.875031,136.631287,132.450027,135.99379,123.98571,4058222,53.44
18-07-2012,136.875031,137.625031,136.143784,136.631287,124.56691,4921985,53.44
19-07-2012,137.343781,138.637527,136.968781,138.206284,126.002861,2607815,53.44
20-07-2012,138.356277,139.500031,135.862534,136.237534,124.207947,1677604,53.44
23-07-2012,135.225037,135.637527,132.375031,133.668777,121.865982,2025508,53.44
24-07-2012,132.375031,132.375031,127.725029,129.712524,118.259071,9642365,53.44
25-07-2012,129.750031,131.212524,125.362534,126.993782,115.780388,8591685,53.44
26-07-2012,127.312531,128.062531,122.756279,123.731277,112.805962,5144804,53.44
27-07-2012,124.893784,126.450027,124.387527,125.400032,114.32737,4029516,53.44
30-07-2012,125.625031,126.768784,121.987534,124.762527,113.746162,6973379,53.44
31-07-2012,126.150032,128.775024,126.150032,127.518784,116.259033,4672102,53.44
01-08-2012,127.575027,128.062531,125.868782,127.331284,116.088104,1791362,53.44
02-08-2012,126.750031,128.062531,126.412529,127.518784,116.259033,1424404,53.44
03-08-2012,126.937531,130.593781,126.000031,130.181274,118.686417,2977345,53.44
06-08-2012,131.250031,132.375031,128.831284,129.675034,118.224892,3056113,53.44
07-08-2012,130.331284,131.550034,129.375031,130.650024,119.113792,4539708,53.44
08-08-2012,131.250031,132.187531,130.256287,131.456284,119.848862,2276327,53.44
09-08-2012,131.625031,133.125031,129.187531,129.600037,118.156517,2119602,53.44
10-08-2012,129.075027,132.000031,128.737534,131.137527,119.558258,1610140,53.44
13-08-2012,130.500031,133.74379,130.256287,133.350037,121.575417,1783103,53.44
14-08-2012,133.500031,134.081284,132.15004,133.312531,121.541206,1466316,53.44
16-08-2012,132.825027,133.012527,130.125031,131.025024,119.455681,2958828,53.44
17-08-2012,131.025024,132.937531,129.937531,132.562531,120.857414,2859857,53.44
21-08-2012,131.493774,134.437531,131.493774,133.406281,121.626701,3014847,53.44
22-08-2012,133.125031,134.043777,131.343781,132.937531,121.199326,4334300,53.44
23-08-2012,133.36879,137.531281,133.36879,136.162537,124.139572,4852956,53.44
24-08-2012,136.106277,137.437531,135.093781,136.912537,124.823334,2998271,53.44
27-08-2012,137.437531,137.568787,135.018784,135.468781,123.507072,1609727,53.44
28-08-2012,135.187531,136.875031,134.625031,136.36879,124.327583,2078420,53.44
29-08-2012,136.500031,138.375031,135.562531,136.55629,124.498566,3096081,53.44
30-08-2012,136.500031,138.750031,135.787537,138.375031,126.156677,4156348,53.44
31-08-2012,138.375031,139.687531,135.206284,135.975037,123.968605,4407652,53.44
03-09-2012,136.08754,139.687531,135.61879,136.575027,124.515656,2671137,53.44
04-09-2012,136.125031,137.250031,135.15004,136.143784,124.122452,1491812,53.44
05-09-2012,135.375031,136.500031,134.137527,135.787537,123.797676,1842060,53.44
06-09-2012,135.937531,142.125031,135.262527,141.543777,129.04567,5188337,53.44
07-09-2012,143.062531,144.300034,141.33754,141.675034,129.165329,3065660,53.44
08-09-2012,null,null,null,null,null,null,53.44
10-09-2012,142.500031,143.362534,140.625031,141.168777,128.703766,1884194,53.44
11-09-2012,140.062531,141.375031,139.537537,140.568787,128.156738,1488783,53.44
12-09-2012,141.468781,144.750031,140.737534,144.206284,131.473053,2677455,53.44
13-09-2012,145.162537,146.006287,144.562531,145.46254,132.618362,1812020,53.44
14-09-2012,148.481293,148.481293,145.331284,146.831284,133.866241,5603065,53.44
17-09-2012,147.52504,148.106293,142.687531,144.300034,131.558502,2868481,53.44
18-09-2012,144.075043,144.375031,138.24379,138.637527,126.396004,6038718,53.44
20-09-2012,138.750031,140.625031,138.000031,139.893784,127.541313,5374782,53.44
21-09-2012,140.40004,143.456284,139.500031,141.750031,129.233673,4160830,53.44
24-09-2012,140.737534,143.86879,139.162537,142.668777,130.071304,5642033,53.44
25-09-2012,142.575027,143.625031,140.831284,141.468781,128.977249,3314569,53.44
26-09-2012,141.05629,143.062531,141.05629,142.443787,129.86615,1434919,53.44
27-09-2012,142.46254,142.612534,138.000031,140.887527,128.447357,5440534,53.44
28-09-2012,141.750031,143.86879,141.750031,142.893784,130.276443,5633769,53.44
01-10-2012,142.125031,144.90004,141.562531,143.512527,130.84053,3623820,53.44
03-10-2012,144.093781,145.218781,142.200027,142.593781,130.002914,5687009,53.44
04-10-2012,143.250031,144.375031,141.956284,143.58754,130.908951,3806300,53.44
05-10-2012,143.831284,144.225037,135.937531,139.968781,127.609711,5159900,53.44
08-10-2012,139.500031,139.83754,136.406281,137.02504,124.925888,2564170,53.44
09-10-2012,137.625031,138.112534,135.168777,137.68129,125.524216,2910228,53.44
10-10-2012,136.818787,137.21254,135.000031,135.318787,123.370316,4090276,53.44
11-10-2012,135.750031,136.687531,134.081284,134.343781,122.481384,7895454,53.44
